BANANA
Player 10000
Player 20000
Player 500
BANANA 0
BANANA 1700
BANANA 0
BANANA 0
BANANA 100
BANANA 600
BANANA 8
BANANA 67
BANANA 4600
BANANA 174
BANANA 3503
BANANA 9
BANANA 15
BANANA 7645
BANANA 9
BANANA 2939
BANANA 6321
BANANA 143
BANANA 530
BANANA 9
